,lyrics,genre
580,"back by poular deman, it's magic dedicated (yeah) when carlito was dying he see the shadow of his girl dancing with the baby like fuck it, it's my time but if god save me maybe i'll erase any vice that could potentially bring harm to me before i make a move, i think about it karmically everything come back like a boomerang i'm black as paul mooney slang and all i pray for is health and a sustainable business and a faithful missus i see a lotta people try to be who they ain't we don't want money that fit in the bag, we want the bank just to spread it around like icing on the cake white tiger out the cage, mike tyson in '88 dedicated like jack boys on melrose smash and grab, yo, this world became a hell hole stay cool is what i tell those (word) youngins so they don't end up in jail clothes, come on i dedicated my life, my life dedicated my life, my life (dedicated) i dedicated my, my uh, uh (you know what that is? it's inspiration) dedicated my (uh) whole damn life, if i wanted to now, i could live an old man life confronted with how the hood can use more funding more budgets for more teachers financial literacy, more speeches chefs come cook for me look what it took for me the streets had its hooks in me yeah, people ask me what books to read destruction of black civilization, that's history journal of chris columbus, that is what interests me juneteenth holiday finally came and it pisses me off, for the fact that we came in chains you'll be physically in pain dedicated like ricky walters, dougie and dana dane i dedicated my life, my life i dedicated my life, my life (dedicated) i dedicated my, ah dedicated my i dedicated my life, my life i dedicated my life, my life i dedicated my test, test, yeah, you know get to this point i might have to write a script, a manuscript yo, yo, ghetto manners is you thuggin' me or asking? finessin' me or pressin' me, well none of that is happenin' accessory to murder, not necessarily manson i'm just a g in constructs a pelle pels or a vanson ratty clothes, we haven't spoke in years, pat his coat check his waistline, he spyin' on who has the most best to leave me alone, i get in my zone laughin' with african presidents while over the phone shit be feeling like the last days, cash made mirrors on the ceiling with a bad babe same age but niggas be having mad grays million man march with real niggas never last place blazin' gats like young haitian jack me and money go together like the '80s and crack shorty aura like kimora rockin' baby phat i'm droppin bars, nigga, like i'm on stage with smack to my niggas who have staples from the navel up healed up, had to chill a while, lay in the cut shorty tried to wap me down in the mercedes truck pulled up, cobblestone ground in my palatial hut paradis for niggas still doing deals in the street original backwoods, i fill 'em with green am i a musician or am i a magician? no tricks, just real shit, straight out the kitchen pure magic no tricks, no tricks no tricks no tricks, pure magic (magic, magic, magic, magic)",Hip-Hop
581,"rue lust and sake, no bluffs distrust, there might be too much but your love, i'll try to keep it's all a rush, and it's unknown this lust, excite me it's all a rush, and it's unknown  this ain't no interlude (interlude) i know i've done some wrongs (some wrongs) but i got problems too (ooh-ooh-oh) i got problems too i know i can move with you, it's true  dissemble your disguise see your soul through the dark in your eyes and they comfort like black of the night is it purpose, a moment or chosen for life? either way, i think i'll take a deep soak either way, i think i'll see a sweet glow  walk a mile in my shoes, funny how your feet show funny how time goes, funny how your seeds grow (uh) not one ill-mindеd assumption we was at the function, pray thе morning, don't come 'cause there's no time, sooner i can see right through you  they never televise dreams, so i made one come until they say i'm done, until i see no sun you got me lost in your rhythm, middle eastern drums and we can leave all our problems, just leave them, come and just run into the night 'til the daylight shone  this ain't no interlude i know i've done some wrongs (some wrongs) but i got problems too (ooh-ooh-oh) i got problems too i know i can move with you, it's true this ain't no interlude i know i've done some wrongs (some wrongs) but i got problems too (ooh-ooh-oh) i got problems too i know i can move with you, it's true  oh, you should've ran away i knew it would happen again tried to keep myself away from you but now i'm here in front of you yeah, yeah, i can't think straight this henny got me drunk in love regrets remain, getting faded tryna to turn my brain off rewind, that night, drift to where feels right think twice, deep down 알고 있잖아 우리 사이 돌아갈 수 있다는 걸 lost in my lust, in my lust, in my lust i shouldn't dwell on the past i shouldn't dwell on the past  this ain't no interlude i know i've done some wrongs (some wrongs) but i got problems too (ooh-ooh-oh) i got problems too i know i can move with you, it's true",Hip-Hop
582,"shadow dreams dreams of a shadow the analogy of a shadow dream dreams are to shadows as your shadows are to your dreams in the deepest of the darkness it seams as though they're gone in the light they are visible yet intangible and illusive your shadow is the true validation of the fact that you exist hence shadow dreams and here we go shadow dreams they seem so distant but the light is strong and no you can't resist it keep on pushing, hold out your hand but light is your friend go on in? carrolan? its always darkest before the light nothing's worth having if its not worth a fight no love without labor, no labor no love draw on the strength bestowed from above what can go wrong will go wrong but if you fall of a horse just get back on ""i have a dream"" the man stated a shadow dream that he chased to his grave just because a dream is lurking in the shadows doesn't mean that you should just forget it i mean you work and you push and you sweat and you toil and you strive and drive till you get it shadow dreams shadow dreams dreams of a shadow (shadow dreams) shadow dreams dreams of a shadow every dark cloud is hiding a silver lining but don't forget to mobilise, keep on climbing do all you can to keep your shadow alive because your not far behind if your shadow dies make sure you stop and you check tonight that your shadow is behind you when you walk through the light cause a man without a shadow ain't a man at all i mean i take it just for granted that my homies on the wall kids see the shadows and they wanna play but sometimes their stolen, taken away adults are the thieves, the kids get robbed throw away that shadow boy go and get a job just because the dream is lurking in the shadows doesn't mean that you should forget it i mean you work and you push and you sweat and you toil and you strive and drive till you get it shadow dreams shadow dreams dreams of a shadow (shadow dreams) shadow dreams dreams of a shadow fourteen years old i used to want a beamer i guess you could say i was what you'd call a shadow dreamer i told my father that i didn't think i'd ever get in i said i might as well just forget it my father said son, don't be talking so dumb hard work and education makes anything come and plus a shadow dream ain't as far as ya seem son you used to be a shadow dream life is a mystery but lets check history to see how many peoples shadow dreams came true and if the other peoples shadow dreams are equal then why cant the next shadow dreamer be you that's the philosophy i live my life by when things get hard through the stress and strife i keep on pushing with a full head of steam like a train through the tunnel to my shadow dream shadow dreams dreams of a shadow shadow dreams dreams of a shadow shadow dreams dreams of a shadow (dreams) shadow dreams dreams of a shadow (dreams) uh ha shadow dreams dreams of a shadow...",Hip-Hop
583,"i been dreaming of a paradise somewhere a little paris-like where i wanna be let's travel to the greener side a lovely place inside my mind, don't you want to see?  imagine layers in a game where we all players no more stargazing or police car chasing imagine life that bring us lauryn hill-type of singers even the righteous schemers still let christ redeem us life is greener on this side, the bеauty that we see be coming from inside, imaginе if you a god and she a goddess my people get free, locked up from weed charges we no longer targets or bodies on the market clean water coming out of flint's faucets, it's awesome not being petty, but got petty cash everything on the path we already have imagine having a woman like betty shabazz steady with class, ready to blast 'til the chariots pass to take me to my new destination i think in miracles, it's my imagination  i been dreaming of a paradise somewhere a little paris-like where i wanna be let's travel to the greener side a lovely place inside my mind, don't you want to see?  imagine days divine, no longer in a race with time every day we wake up is a day to shine imagine you could turn water to your favorite wine and when you taking down your girl, you can take your time imagine loving you enough, you don't need a like kids father's in they life just to lead them right no longer worried 'bout sickness 'cause we eating right amanda gorman poems mantras that we recite imagine not being politically correct, but spiritually direct, still giving the respect imagine if you could change the world through song no longer do we have to pay back school loans imagine in the hood doin' our own renovations another way to keep the dollars circulatin' mountain tops of patience just to heal a nation since i was little, i had a big imagination  i been dreaming of a paradise somewhere a little paris-like where i wanna be let's travel to the greener side a lovely place inside my mind, don't you want to see?  good times without no care won't you let me take you there? don't you want to come with me? don't you want to come and see? good times without no care won't you let me take you there? don't you want to come with me? don't you want to come and see?",Hip-Hop
584,"come on over, honey and give your uncle dolemite a kiss well, what you want, baby? would you tell me a story? you want me to tell you a story? hell yeah! me too!  yes honey, i'mma tell you a story about the badass eazy-e he was drinking whisky and gin at the age of three listen and listen well he's a bad motherfu-  gimmie that god damn book! here, let me read you this one christmas in compton it was a silent night, yes, a holy night until mr. claus turned into santa motherfuckin' wright?  deck the halls with balls of holly fa la la la la la la la la tis the season to be jolly...  merry chrismas, motherfucker!  merry motherfuckin' chrismas and a ho ho ho! while i'm riding that cot under the missle toe now dashing through the snow in a candy red top 6-4 (hittin' them switches) over the hills i go laughing at this whore nuts on rich and ring making me feel right oh what fun it is to know that i'm gonna get this pussy tonight  so ring them bells, ring them bells she's taking it all the way oh what fun it is to watch her suck my dick this way, hey ring them bells, ring them bells she's taking it all the way oh what fun it is to nut while she's sucking my dick oh yay!  tis the season to get bitten compton crime lick and i'm smoking on this shit  ho ho ho come sit on my face i mean, lap, and tell me what you want for christmas ho ho  i want a sleigh ride a christmas eve stick of rum she said i slide down the chimney and i'm gonna cum a vcr on the set with nothing but porno flicks get some rudolph the red nose rein. getcha that gum like a everlastin' gobstoper??? poppa i dig a ho crack a dough by the nuts oh i want to be having a good time fuckin' in tha snow i made him drop to his knees yeah you know whats up i said here's some candy canes eat'em up i send him down, they jumping down, swinging by my toes send me some cheese, i want the candy cream and the loot i want santa to send me a little jack horny guy i want him to shake me?? so all on the hunt, bon appetit and a condom in a tree  all i want for chrismas is my two front teeth my two front teeth, my two front teeth all i want for chrismas is my two front teeth yo wheres ya rhyme tell me buck wheat  buck wheat is a waskal that's no chrismas and all the toys, boys and girls fuck ya wishes i not happy, overjoyed in this motherfucker no indo under my tree so santa be a sucka no shit on the roof, cough up rudolph's nuts when i was young i was the only kid who had enough guts to be good ole hearing on the east i'd stay awake just to let america know that santa was a fake i used to believe in saint dick when elvis was alive but all the fucking bullshit got played when i was five years old, just stay young, bold writing singing ""silent night"", caroling, reciting now all i want for christmas is my indo wreath i got my two front teeth uncle eazy be the jeezy and just spread me a leaf little kids, don't cry when you find out the santa claus is just a fucking lie  on the third day of christmas, my homeboys gave to me three pounds of indo two birds of cocaine and a a motherfuckin' k, bitch  eazy-e, oh, eazy-e show us how you treat those bitches  i saw mommy fucking eazy claus close the door, little bitch i'm getting these draws i'm a tell my daddy if ya ass don't stop  i don't give a fuck i'm getting christmas cot ho ho ho and away i go oh saint nick's got a dick like a pole well where's our shit? this motherfucker's cheap shut the fuck up, bitches and go back to sleep  yo black, what you want for christmas? (yo black, i want a job) for my christmas, all the fucked up people want some corn-on-the-cob a jew will eat some matzoh ball soup, but a nigger'll eat some chitlins, watermelon, corn bread and some fruit loops now who's caroling in my window smokin' up indo mechalecha hi, make a high note  get out my fucking yard with your camel you wanna get busy and santa like a. i am a rhymer the fn clan will make shit slam, it's christmas time the simple simon christmas make me jam jam jam  yo black, what you want for christmas? yo black, i want some cash so i can buy some indo, chronic and some hash yo, here comes the atban klan rough and rugged a rump pa bum bum a rump pa bum bum  merry motherfuckin' chrismas merry motherfuckin' chrismas merry motherfuckin' chrismas and have a fucked up new year you bitch!!  and they all went to prison and lived fucked up lives ever after the end",Hip-Hop
585,"yeah (yeah) yeah four-hundred-thirty-five days wasted with you and i'll never get it back but now that i got you outta my face think i'm going crazy, had to tell a hoe back up, back up i ain't running on the track but you better stay between the lines won't catch us, catch up, put the lemon in the pepper really get to whipping shit, i'm feeling like a chef, what? i could never let nobody else in now i don't trust nobody, everybody lyin' what's up she a baddie then i turn into a friend now no i never love you so i'm probably gonna mess up, mess up i ain't know it was a war with you baby, why did you tell me that i should best up? i don't wanna sit and bicker with the argument, why the fuck you always lying? just fess up right now, you ain't gotta tell a lie no more no way no, i'll just fess up and i know you only lying 'cause you want me still but i'm sorry, i've been working on the next one vroom vroom, not a tesla, riding i'm burning gas in the whip, just vibing i don't really do dates, just dining that way i'm never late, sip and winding why the fuck you always crying and whining and lying? and i had to cut her off like bye then four racks on the chain just diamond baby like eugeno kaizen  four-hundred-thirty-five days wasted with you, i don't really wanna waste no more got you outta my face and now i'm in the club, i don't wanna feel my face no more oh, i don't wanna feel my face no more i told you i don't wanna feel my face no more liquor, i don't really need to chase no more 'cause i don't really wanna feel my face no more  what, what, what ay, i'm loyal to the finish, you turned me to a menace you wasted hella minutes, my new girl british your boyfriend skittish, just snitched like quidditch i'm smoking on that yiddish, i had to go replenish the henny that i'm sipping on wicked and if you were a memory you know that shit diminished (it's gone) but back in the beginning i knew i had a plan and now they always see me winning (yeah, it worked out) they don't want me balling like lebron now, ay every time i drop another song now, ay yeah, you hurt me but you gone now, ay why i got a text from your mom now? ay  now you want me, like no way i be screaming out ""just go away"" never knew you could be so fake no, i never fuck with no snake  four-hundred-thirty-five days wasted with you, i don't really wanna waste no more got you outta my face and now i'm in the club, i don't wanna feel my face no more oh, i don't wanna feel my face no more i told you i don't wanna feel my face no more liquor, i don't really need to chase no more 'cause i don't really wanna feel my face no more",Hip-Hop
586,"what's up mija  i was wondering if maybe i could stop by and pick you up tonight  shine up the wingtips throw on the zoot suit  jump in the bomba complete with the moonroof  pick up my lady and kick it with her all night  we look up and we could see the rain fall right  down on the glass, we can't see the splash  we're cruising slow forget fast  you see a vato like me takes my time  i'm dressed to impress and my hyna's lookin fine  she loves me, i love her and everything is right  it's the pachuco's night  i got the 45 player under the dash  in the ashtray i got some marijuana ash  i got the .45's in the glove  she throws on ""natural high"" and says it's time to make love  i said damn mija yo te quiero mucho contodo mi corazon  she said mijo i'm glad that we're alone  because it's time i confess how i feel  she said mijo i love you and i said baby i'm for real  it's the pachucos night  it's the pachucos night  you know mija there ain't nothin i'd rather do  than to spend a little time with you  cause you're my lady and i love you  {}  stay right here baby (stay right here baby)  i'm not ready to let you go, ahha yeah  stay right here baby, ahha yeah  so i could love you and love you forever  i'm kicking back with my lady  but still some vatos rolled up  where you from holmes?  i'm thinking to myself don't act dumb holmes  could pull the cuete cause i never leave home without it  but would that prove anything? ey holmes i doubt it  vatos actin up i didn't say nothing but i stared  they call me a chavala but hey i didn't care  time to go on roll on catch em on the rebound  some may call me a wrecker  some might say that proves i'm down  or got respect for the woman that i'm with  cause if she wasn't with me you know i'd do it with the quickness  you see i handle things in the right way  it's me and my ruca, no need to pull out the fusca  can't let them ruin my night so i drive off in the rain  she said mijo you're the best and so i told her the same  i grab her leg and tickle it as she laughs and yells stop  when i only stop to start all over again  you must've put a spell on my mind  you're my genie and my lover  and i wish that you would make our time stand still  chills and thrills is what you give me  everytime that i'm next to you  i'm so glad i found the best with you  a dream come true is me and you  a pachuco's night doing what lovers like to do  and mija you're the only woman that can drive me crazy  a pachucos night just me and my lady  {}  i've got to got to let you know who you are  i wanna take you home with me  and you will see that you love me and i love you  lucky cause it's no fun being lonely  but with me you'll never have to be the lonely one  cause you're my hyna  and you best believe the only one  she whispered in my ear come here  you're the only man i'll ever need  because you've always been right there for me  two hearts joined as one  having fun on what i call my pachucos night  my night ain't done  until you come on and go with me  over to my place and make love between the sheets  that's where our bodies meet  te gusto mucho this pachuco's gonna love ya  because i can't seem to get enough of ya  because mija you're the one droppin spells  it's me and my lady and the sharilles  *{this is dedicated to the one i love}*  let me lay you down  let me make you feel just like you should  in other words mija let me make you feel real good  she's lookin firme so her body i caress  she said let's vistame and so i help her undress  and it's like i love need and want you baby  it's time to get crazy  {}",Hip-Hop
587,"woke up in the morning, wake-n-bake, yes sir put on my fresh new? shirt walked up in the kitchen to a plate full of pancakes thats a way to make a fat kid's day great im out the house with a blunt about to puff it incog-negro feelin like, fuck it we gettin into something, girl we rollin up the dutches while we rolling in the bucket with the munchies looking for a buffet im good money off of music alcohol and weed and i know when i abuse it everywhere i go ladies loving all the new shit still to this day think its funny how i do it party like theres no tomorrow, livin it up if you see a girl with me believe she giving it up homie you aint gotta fade if he was hittin my blunt notice how i rock the stage ill be rippin shit up  (underated) man, life is great, gotta celebrate, got a blunt of purple haze, light it up, lets get baked humboldt county's in the building throw your hands in the sky welcome to the party, everybodys gettin high yeah how can i complain? im making money while im rappin im streight from the country how the hell did this happen? underated and potluck's the main attraction couse fan's tell their friend and it becomes a chain reaction now the valley girls say ""i love it oh my god"" and all the cool kids got us bumpin in their ipod so i'm living like a king and nothing gets me down flat screen tv, puffing weed and always sippin crowne do it big i'm a party hall of famer got a broken ancle not baller i'm a gamer cause im real im a sticks bitch try me the undergrounds hottest prospect and still climbing revving some noise with the jewish nasel flow one song away back up we bout to blow kid say im their favorite and a huge inspiration i appeciate the love and thanks for all the motivation",Hip-Hop
588,"motions run deep eyes my demise lies on the lies just to get a rise keep the purple, it all up in social having a milli thighs rise throwing up my vibe i been loud at nine time you post online now you won't resign these words, these words'll have you in a bind i'm riding, i done got ghost ride out, ride out, ride out ho  be careful of the words that people say becomes a wedge between us you can't redeem us said the choice is all you make gotta learn from your mistake never should have came out of your mouth in this world, we been living, we been living in this world, we been living, we been living like  ohhhhh in this little world, we been living like ohhhhh envy and greed in the middle like go secure the bag, i was living life wanna do you bad then they minimize ohhhhh wanna do you bad then they minimize  i only look as good as the money made me i only go as far as i let you take me krizz in his feelings any given day i say fuck everybody, that ain't the thing to say see i'm needy though, pockets staying meaty though are you charging the girls or am i shooting off your pinky toe girlies used to call me rock of gibraltar used to plot the twat hot thoughts that made me stop at the altar that's what they used to say 'bout little old me had 'em in fiddle well when i was little they try to pin it on me but i rise like the sun up money in me gun up bud a bad pedo 'cause i packed 'em though nigga shut the fuck up  be careful of the words that people say becomes a wedge between us you can't redeem us said the choice is all you make gotta learn from your mistakes never should have came out of your mouth got me feeling like  ohhhhh in this little world, we been living like ohhhhh envy and greed in the middle like supposed to get a bag, i was living life wanna do you bad then they minimize ohhhhh wanna do you bad then they minimize  (who) said i lost it (you) when i spit raw shit (true) sin agnostic (few) this hem is god's grip on your esophagus we sock a trick in the oculus when he rock it be populous when he gassin' better call e. brockovich his mouth, it spits doubt then i flipped out on the sick route now it's tits out like a chick when you rippin a bitch blouse norm niggas born rigid but the nina's (what?) korn wicked how you gonna say that a nigga lost it when i was (what?) born with it i take it back tech why play with rap's best i make it fly, basic guys, then can have debt i cash checks on the regular tech is high as nebula so bust a route, doubt it should never came out your fucking mouth  ohhhhh in this little world, we been living like ohhhhh envy and greed in the middle like supposed to get a bag, i was living life wanna do you bad then they minimize ohhhhh wanna do you bad then they minimize",Hip-Hop
589,"turn the madness up in my headphones fam  i've seen people be lied to by the system i've seen people be bastardised by the system you know why because the system's fucked up  i'm out here wildin' the fuck out like a mad man a sad man without a plan man i'm a dead man got no common sense finger on trigger so i figure i'm a criminal deep in my subliminal the way the program goes you'd think it was intentional i bite down like a dog while fighting for my meals now i'm clipping at the heels of my masters i'm a catastrophe born in blasphemy just another fucked up generation oh what a tragedy  at the bottom begging for scraps up off the tables you still believe their fables like they give a fuck about you who that, who that just another fucking hands up in my pocket waiting for that kickback thought it cool thought that shit was sweet had no idea i would come back with the heat we are not tragedy we are not catastrophe we are generation no longer living fantasy  mic check are you listening if i gotta play the game of life i gotta win let's take it up to another level let's take it up to another level mic check are you listening if i gonna play the game of life i gonna win let's take it up to another level let's take it up to another level  yes i feel like i got nothing to lose judged by fools won't you come and wear these shoes i've been proud and i've been destitute judged by tools won't you come and live my me too living in the jungle you can turn into an animal turnaround and eat your brethren something like a cannibal you cannot beat me you can't push me to the floor cause i'll lash out like a savage when my back's against the wall tell em  mic check are you listening if i gotta play the game of life i gotta win let's take it up to another level let's take it up to another level mic check are you listening if i gonna play the game of life i gonna win let's take it up to another level let's take it up to another level  they've seen our rage they've seen our pain no more, no more, no more they've hear our rage kicked me to the ground filled me up with hate no more, no more, no more  i remember when we use to live like dog i remember when we didn't have no lights on in our yard if need be i would hit the streets put it all on the line to save my life i would bleed  mic check are you listening if i gotta play the game of life i gotta win let's take it up to another level let's take it up to another level mic check are you listening if i gonna play the game of life i gonna win let's take it up to another level let's take it up to another level",Hip-Hop
590,"whoa-oh-oh  i was born in the dark, heart wouldn't start bite, don't bark, tearin' you apart body in the dirt, leave you in a hearse yes, i feel bad, but you gon' feel worse, uh  full of hate and rage, be glad i'm caged in lone wolf on the prowl might beat your face in pain and strain and anger that you placed inside of me, inside of me, it's tainted  so watch out it's on sight take your life you gon' die you won't do shit (bitch) you won't do shit (bitch) you won't do shit (bitch) you won't do shit (bitch)  all you talk about is money and the bitches and the drugs and the cars actin' like it means somethin' to me convolk got the whole scene fuckin' with me got your whole team scared sayin' nothin' to me  kick back, relax, attack me, i'll break you trim you to dust, there is no escape, ooh broke my bones and made a way to break you up shake you up, can't wake you up  why the fuck do you hate me? i think you think of me daily you never want me but need me, i do it all like it's easy and i'll be bigger than yeezy, i'm even bigger and badder you used to call me a faggot, but now i know you don't matter  you done amounted to nothin' and that's exactly the issue and when i murder you, i'll laugh because nobody will miss you i am convolk, the legend, born of blood, tears, and sweat and i'll never be anything, but the demon that i was born as, so what that  so watch out it's on sight take your life you gon' die you won't do shit (bitch) you won't do shit (bitch) you won't do shit (bitch) you won't do shit (bitch)",Hip-Hop
591,"""you want power... but you're not big enough so you steal it piece by piece. take it in spoils... and step by step you'll weaken and the power is gone""  levitibus.  i harness the power of the chakra with remote reviewing in the darkness describin what i see in the process stone statues surrounded by neolithic objects ceoglyphs on the pompa a dose of the palamine, niggaz will feel like a dream the dreamstate is the playground for the supreme critics attempt to follow a trend today they call me a charlotten but tomorrow i will be a god of men to create a universe all i need is 1000, trillion, trillion degrees so with 22, betatrons in the cloud chamber keep the noice down so i dont arouse my neighbors got a message from the falcon in the snow man another note in a coca cola can showed the whole planet in coded program enrypted by a pro-scan modem with a lowband hold up, let me load it in  ""darling i am a scientist.(you're a person, you ought to think that) vaporizin my spit and turnin liquid to gas none of this is (are you going to put a curse on me?)(there's no need) vaporizin my spit and turnin liquid to gas""  i was created by intelligent design you are merely a descendant of the unmodified you diss me out of pride but when youre finished talkin bout money and bitches youre simply out of rhymes even my worst album was sublime if i dont slow down, i'll distort the timeline back through the time, turned into a 100 bars again a master like the honorable earl of cannaben the grand architect used to be a partisan to lemarketson's theory but i lost the bet no regrets, you live and you learn i'm through givin advice, i just give concern sterilize my hands to prevent catchin the germs and try to rebuild all the bridges i've burned i prefer modesty over con-troversy but what am i to do when these jerks keep botherin me jealius 'cause they cant rhyme like me and they never had a scientific mind like me  ""darling i am a scientist.(you're a person, you ought to think that) vaporizin my spit and turnin liquid to gas none of this is (are you going to put a curse on me?)(there's no need) vaporizin my spit and turnin liquid to gas""  i'm above average with verbal semantics the aurora borealis in the form of a rap ballad they look at me like ""poor bastard why cant you manipulate billboards with all your metaphor magic?"" no matter how hard i practiced every microphone i saw i grabbed it obviously thats the wrong tactic i went through a long period of mourning and sadness when i wrote that stan shit but if you wanna see some hardcore canibus just say so and i'll come out the eggroll with seven death scrolls if you can find a better flow? then i can find a dinosaur on the galapagos archipelago hey you shouldnt fall for the naivette lyrically i'm the illest when my beats is ok food for thought, nutrition for the whole brain keep your neurotransmitters warm on a cold day i'm ahead of my time, or so they say i guess thats why i already feel old and grey okay, thats enough knowledge for today, i'm killin em you best not forget it 'cause this is levitibus  ""darling i am a scientist.(you're a person, you ought to think that) vaporizin my spit and turnin liquid to gas none of this is (are you going to put a curse on me?)(there's no need) vaporizin my spit and turnin liquid to gas""",Hip-Hop
592,"yes, here we go again, give you more, nothing lesser back on the mic is the anti-depressor ad-rock, the pressure, yes, we need this the best is yet to come, and yes, believe this leggo my eggo while i flex my ego sip off my 'secco, dressed up tuxedo sipping coffee, playing keno in the casino want a lucky number, ask mike dino i burn the competition like a flamethrower my rhymes age like wine as i get older i'm getting bolder, competition is waning i got the feeling and assume the lane and we got a party on the left, a party on the right we gonna party for the motherfucking right to fight make some noise if you're with me make some noise if you're with me armed insurrection, popular election get paid every year like tax collection hear my perfection, rotary connection taking mc's down by lethal rap injection i'm like an ornithologist when i get pissed you must have drank a fizzy-lifting drink and you got lifted and sifted, i'm just whiffed and when i catch mcs it's time for wing-clipping i fly like a hawk, or better yet an eagle a seagull, i sniff suckers out like a beagle my ego is off and running and gone 'cause i'm about the best and if you diss than that's wrong we got a party on the left, a party on the right we gonna party for the motherfucking right to fight make some noise if you're with me make some noise if you're with me pass me the scalpel, i'll make an incision i'll cut off the part of your brain that does the bitching put it in formaldehyde and put it in the shelf and you can show it to your friends and say ""that's my old self"" can't do me nothing, can't tell me nada don't quote me now because i'm doing the lambada the forbidden dance, here's my chance to make romance in my b-boy stance parlay romancing into financing opened up a restaurant with ted danson the roaches checked in, but they never checked out i set the record straight no doubt we got a party on the left, a party on the right we gonna party for the motherfucking right to fight make some noise if you're with me make some noise if you're with me make some noise if you're with me make some noise if you're with me",Hip-Hop
593,"gang veno gang (imixnation for real) i'm high as a bitch  beat the block down (down), man down, chopper sound hundred round drum for a nigga, we gon' gun him down i got the key, i keep a glock, let's go to war like pakistan keep racks all in my jeans, i keep poppin' all these rubber bands beat the block down (down), man down, chopper sound hundred round drum for a nigga, we gon' gun him down i got the key, i keep a glock, let's go to war like pakistan keep racks all in my jeans, i keep poppin' all these rubber bands  bring the racks out, the gat out, don't try to act out beat the pack out the traphouse, i'ma run a route dog nigga, an untamed gorilla, i hang with them killers bounce back, oh, you wanna laugh? we got bullets for giggles oh, you wanna laugh now? puttin' dirt on my name? fuck a nigga and a bitch, retaliation on your gang i'm number one draft pick, i want money, fuck the fame get the fuck up off my dick, you broke as fuck, you hella lame i'm kickin' shit like a dojo, check my mojo sit back, we ridin' past the popo and we got four poles i'm from the 'boro, this shit get wicked i'm on go, why the fuck would i stop at a light? internet diss? a'ight the chopper gon' spit like a rapper at a mic  beat the block down (down), man down, chopper sound hundred round drum for a nigga, we gon' gun him down i got the key, i keep a glock, let's go to war like pakistan keep racks all in my jeans, i keep poppin' all these rubber bands beat the block down (down), man down, chopper sound hundred round drum for a nigga, we gon' gun him down i got the key, i keep a glock, let's go to war like pakistan keep racks all in my jeans, i keep poppin' all these rubber bands  beat the block down (down), man down, chopper sound hundred round drum for a nigga, we gon' gun him down i got the key, i keep a glock, let's go to war like pakistan keep racks all in my jeans, i keep poppin' all these rubber bands beat the block down (down), man down, chopper sound hundred round drum for a nigga, we gon' gun him down i got the key, i keep a glock, let's go to war like pakistan keep racks all in my jeans, i keep poppin' all these rubber bands",Hip-Hop
